t_sec;x_true;y_true;theta_true;x_pred;y_pred;theta_pred;x_est;y_est;theta_est;v_cmd;w_cmd;v_meas;w_meas;pos_err_m;heading_err_deg
30.33727;-0.168701;4.937488;3.131846;-0.169180;4.943060;-3.133951;-0.174633;4.940325;-3.118764;0.249930;-0.028451;0.242100;-0.086705;0.006575;1.866405
30.35380;-0.181193;4.937610;3.129735;-0.185676;4.940090;-3.121903;-0.189058;4.933934;-3.128261;0.249845;-0.042234;0.220915;-0.062784;0.008682;1.443276
30.37143;-0.193687;4.937758;3.128111;-0.200584;4.933761;-3.124875;-0.198181;4.932152;-3.126306;0.249908;-0.032476;0.230539;0.067715;0.007185;1.648301
30.38646;-0.206181;4.937926;3.126346;-0.211632;4.931966;-3.129322;-0.195811;4.924436;-3.117544;0.249892;-0.035298;0.269049;-0.060307;0.017015;2.251462
30.40293;-0.218669;4.938117;3.123959;-0.207926;4.924137;-3.116235;-0.205058;4.938264;-3.123582;0.249802;-0.047731;0.242364;0.026176;0.013613;2.042261
30.41956;-0.231162;4.938337;3.122106;-0.217510;4.938066;-3.127811;-0.216643;4.938322;-3.116609;0.249881;-0.037062;0.249075;-0.084592;0.014518;2.547942
30.43629;-0.243650;4.938581;3.119834;-0.229619;4.938017;-3.119627;-0.237836;4.949833;-3.125258;0.249821;-0.045453;0.259584;-0.060356;0.012666;2.182598
30.45204;-0.256143;4.938852;3.118221;-0.250915;4.949651;-3.130076;-0.248049;4.942532;3.124634;0.249910;-0.032242;0.261602;-0.096359;0.008891;0.367440
30.46860;-0.268639;4.939144;3.117859;-0.259792;4.942734;3.124114;-0.275175;4.944909;3.110584;0.249997;0.005838;0.234891;-0.010412;0.008714;0.416821
30.48865;-0.281133;4.939441;3.118747;-0.289068;4.945309;3.114980;-0.292469;4.956019;3.126598;0.249953;0.023219;0.277989;0.087915;0.020083;0.449807
30.50616;-0.293630;4.939727;3.119086;-0.306063;4.956192;3.131136;-0.308488;4.960080;3.138231;0.249996;0.006783;0.271901;0.090758;0.025199;1.096886
30.52431;-0.306126;4.940008;3.118778;-0.322333;4.960103;3.141540;-0.310119;4.947890;-3.136730;0.249997;-0.006176;0.276907;0.066188;0.008835;1.585826
30.54232;-0.318622;4.940293;3.117819;-0.323914;4.947849;-3.140559;-0.314228;4.951471;-3.141382;0.249968;-0.019168;0.275902;-0.076585;0.012011;1.374209
30.55937;-0.331117;4.940590;3.117185;-0.326928;4.951485;3.139218;-0.338213;4.945099;3.136527;0.249986;-0.012681;0.253994;-0.051715;0.008407;1.108220
30.57843;-0.343613;4.940895;3.116782;-0.350564;4.945132;3.141284;-0.353701;4.942764;3.135908;0.249994;-0.008053;0.247014;0.095138;0.010259;1.095834
30.59345;-0.356109;4.941205;3.116384;-0.366442;4.942836;3.135903;-0.362892;4.935428;3.139048;0.249994;-0.007961;0.254828;-0.000098;0.008910;1.298519
30.60850;-0.368605;4.941520;3.115702;-0.373633;4.935473;3.135647;-0.370743;4.931588;3.139597;0.249984;-0.013655;0.214821;-0.068012;0.010160;1.369104
30.62451;-0.381099;4.941844;3.114935;-0.381821;4.931620;3.137751;-0.368891;4.924740;3.127592;0.249980;-0.015338;0.221561;-0.036921;0.021014;0.725220
30.64054;-0.393595;4.942177;3.114800;-0.382979;4.924925;3.129323;-0.386902;4.934340;3.130450;0.249999;-0.002699;0.281774;0.034614;0.010306;0.896699
30.65764;-0.406090;4.942512;3.114614;-0.398343;4.934472;3.129575;-0.399464;4.920323;3.114861;0.249999;-0.003708;0.228818;-0.017498;0.023157;0.014109
30.67366;-0.418585;4.942849;3.115179;-0.412149;4.920654;3.116093;-0.413211;4.913569;3.124033;0.249989;0.011298;0.253780;0.024637;0.029770;0.507262
30.68942;-0.431081;4.943179;3.115102;-0.423188;4.913751;3.122552;-0.426752;4.921671;3.110451;0.250000;-0.001538;0.199569;-0.029608;0.021940;0.266498
30.70659;-0.443575;4.943510;3.115943;-0.437962;4.922005;3.113119;-0.446030;4.934543;3.111877;0.249975;0.016819;0.224294;0.053353;0.009297;0.232992
30.73101;-0.456070;4.943831;3.116864;-0.457920;4.934890;3.113016;-0.452194;4.948252;3.122831;0.249971;0.018412;0.237914;0.022772;0.005879;0.341886
30.75403;-0.468565;4.944140;3.117307;-0.466008;4.948545;3.117972;-0.481759;4.949122;3.110742;0.249993;0.008860;0.276345;-0.097172;0.014103;0.376158
30.77057;-0.481059;4.944443;3.118482;-0.494428;4.949468;3.117867;-0.477498;4.939913;3.104142;0.249952;0.023509;0.253471;0.142509;0.005763;0.821671
30.78712;-0.493552;4.944732;3.119932;-0.490722;4.940356;3.112027;-0.477470;4.948630;3.098467;0.249927;0.028999;0.264623;0.157714;0.016548;1.229897
30.80319;-0.506043;4.945003;3.121838;-0.489328;4.949124;3.101501;-0.498614;4.929921;3.123144;0.249874;0.038121;0.237367;0.060688;0.016812;0.074783
30.82047;-0.518541;4.945250;3.122494;-0.511708;4.930135;3.127234;-0.521147;4.954948;3.126757;0.249999;0.003458;0.261918;0.081805;0.010043;0.244207
30.83675;-0.531038;4.945488;3.122781;-0.533853;4.955116;3.130086;-0.510293;4.947428;3.136080;0.249997;0.005733;0.254159;0.066586;0.020836;0.761957
30.85527;-0.543536;4.945724;3.122409;-0.519997;4.947475;3.137407;-0.535670;4.953128;3.122177;0.249995;-0.007435;0.194078;0.026553;0.010803;0.013295
30.86980;-0.556033;4.945963;3.122944;-0.548928;4.953369;3.124633;-0.549558;4.950817;3.140236;0.249990;0.010700;0.265208;0.049113;0.008092;0.990715
30.88582;-0.568530;4.946196;3.122363;-0.562498;4.950850;3.137861;-0.557751;4.945612;-3.139461;0.249988;-0.011632;0.258805;-0.047487;0.010795;1.223952
30.90287;-0.581027;4.946437;3.121500;-0.568953;4.945614;3.139162;-0.572496;4.940927;3.134644;0.249974;-0.017250;0.224035;-0.091257;0.010155;0.753060
30.91939;-0.593524;4.946688;3.121117;-0.583437;4.941001;3.135034;-0.578202;4.939520;-3.128371;0.249995;-0.007671;0.218813;0.007801;0.016915;1.930715
30.93743;-0.606017;4.946944;3.119503;-0.589488;4.939391;-3.131948;-0.598792;4.933423;-3.131661;0.249910;-0.032278;0.225722;-0.071530;0.015330;1.834707
30.95282;-0.618510;4.947220;3.117999;-0.611578;4.933289;-3.130557;-0.621009;4.958637;-3.134545;0.249922;-0.030069;0.255736;0.022076;0.011687;1.755591
30.96935;-0.631005;4.947515;3.117010;-0.634723;4.958519;-3.131427;-0.629706;4.953730;-3.124212;0.249966;-0.019792;0.274279;0.062360;0.006349;2.404335
30.99042;-0.643496;4.947822;3.115332;-0.643243;4.953497;-3.124552;-0.654343;4.949358;-3.131640;0.249902;-0.033561;0.270776;-0.006794;0.010955;2.074873
31.00766;-0.655989;4.948150;3.114035;-0.667619;4.949220;-3.130788;-0.675469;4.953156;-3.123986;0.249942;-0.025927;0.265545;0.017051;0.020113;2.587722
31.02777;-0.668479;4.948494;3.112329;-0.687555;4.952968;-3.128066;-0.671883;4.950547;-3.134238;0.249899;-0.034126;0.241742;-0.081614;0.003975;2.098046
31.04878;-0.680971;4.948860;3.111202;-0.682864;4.950471;-3.135116;-0.683285;4.959722;3.135783;0.249956;-0.022536;0.219619;-0.017554;0.011106;1.408374
31.06380;-0.693465;4.949240;3.110991;-0.695661;4.959814;3.132564;-0.704008;4.962054;-3.133343;0.249998;-0.004225;0.247515;-0.064372;0.016594;2.226031
31.08338;-0.705958;4.949622;3.109966;-0.714366;4.961965;-3.132655;-0.705016;4.969090;-3.137012;0.249964;-0.020499;0.207163;0.013749;0.019491;2.074512
31.10035;-0.718451;4.950017;3.109259;-0.716029;4.969021;-3.133598;-0.732147;4.976869;-3.140382;0.249983;-0.014133;0.220264;0.068285;0.030143;1.921931
31.11839;-0.730944;4.950421;3.108862;-0.742910;4.976863;3.141424;-0.726482;4.959935;-3.121228;0.249995;-0.007957;0.215250;-0.027598;0.010508;3.042155
31.13440;-0.743432;4.950830;3.107214;-0.739147;4.959715;-3.127233;-0.738711;4.938040;-3.123723;0.249889;-0.035687;0.253331;-0.120097;0.013634;2.993613
31.15228;-0.755918;4.951260;3.105269;-0.751746;4.937819;-3.125549;-0.752553;4.942015;-3.124230;0.249869;-0.038891;0.260740;-0.036522;0.009838;3.075963
31.16831;-0.768403;4.951713;3.103408;-0.763745;4.941849;-3.129347;-0.770755;4.959743;-3.126418;0.249880;-0.037216;0.223864;-0.102330;0.008367;3.057251
31.18733;-0.780891;4.952190;3.101927;-0.783608;4.959550;-3.126789;-0.781470;4.953338;-3.139696;0.249924;-0.029632;0.257087;-0.007433;0.001285;2.381356
31.20124;-0.793380;4.952686;3.101149;-0.791868;4.953331;3.141003;-0.795385;4.949221;3.125474;0.249979;-0.015549;0.207974;-0.049720;0.004003;1.393672
31.21725;-0.805869;4.953191;3.101392;-0.808388;4.949468;3.119787;-0.805761;4.960494;3.115569;0.249998;0.004851;0.260096;-0.113738;0.007304;0.812295
31.23428;-0.818357;4.953694;3.102388;-0.817902;4.960802;3.116953;-0.827026;4.949590;3.117255;0.249966;0.019926;0.242896;0.027683;0.009591;0.851817
31.25137;-0.830847;4.954184;3.103124;-0.839612;4.949876;3.120430;-0.844278;4.936929;3.108273;0.249981;0.014709;0.251776;0.063502;0.021866;0.295025
31.27285;-0.843336;4.954664;3.104212;-0.855799;4.937327;3.105978;-0.844025;4.935522;3.103936;0.249959;0.021773;0.230553;-0.045894;0.019155;0.015840
31.29338;-0.855824;4.955131;3.105541;-0.855479;4.935926;3.108781;-0.856751;4.947322;3.108506;0.249939;0.026572;0.229226;0.096899;0.007865;0.169892
31.30875;-0.868313;4.955582;3.106763;-0.869696;4.947729;3.111738;-0.866436;4.941039;3.118199;0.249948;0.024447;0.259034;0.064632;0.014664;0.655210
31.32527;-0.880805;4.956017;3.107311;-0.879217;4.941361;3.114636;-0.873662;4.951336;3.105668;0.249990;0.010957;0.255706;-0.071255;0.008540;0.094136
31.34029;-0.893294;4.956445;3.108759;-0.887423;4.951805;3.109481;-0.886357;4.951763;3.109027;0.249927;0.028958;0.275392;0.076264;0.008370;0.015366
31.35741;-0.905785;4.956856;3.110009;-0.899085;4.952176;3.109288;-0.890992;4.960413;3.119057;0.249946;0.025008;0.254691;0.005223;0.015214;0.518406
31.37347;-0.918277;4.957250;3.110784;-0.902684;4.960692;3.116314;-0.916433;4.969182;3.112268;0.249979;0.015482;0.233890;-0.054862;0.012073;0.085070
31.39053;-0.930768;4.957635;3.112090;-0.929915;4.969558;3.115120;-0.926241;4.969236;3.116849;0.249941;0.026133;0.269758;0.057030;0.012453;0.272643
31.40763;-0.943261;4.958004;3.113122;-0.938760;4.969534;3.118772;-0.943066;4.957374;3.120507;0.249963;0.020631;0.250457;0.038464;0.000660;0.423170
31.42366;-0.955755;4.958360;3.113756;-0.955545;4.957662;3.116533;-0.955925;4.949525;3.119443;0.249986;0.012694;0.249647;-0.079484;0.008837;0.325792
31.44072;-0.968250;4.958708;3.114337;-0.968707;4.949812;3.118842;-0.955813;4.963626;3.120120;0.249988;0.011603;0.255698;-0.012020;0.013374;0.331386
31.45598;-0.980744;4.959048;3.115085;-0.968688;4.963909;3.119068;-0.971566;4.966646;3.126216;0.249981;0.014974;0.257562;-0.021039;0.011915;0.637747
31.47202;-0.993240;4.959380;3.115511;-0.983731;4.966822;3.128133;-0.992807;4.973202;3.129667;0.249994;0.008517;0.243322;0.038332;0.013829;0.811079
31.48956;-1.005735;4.959706;3.115825;-1.006200;4.973364;3.129286;-1.003922;4.967068;3.119586;0.249997;0.006286;0.267871;-0.007630;0.007582;0.215459
31.50581;-1.018230;4.960028;3.116651;-1.018895;4.967385;3.121215;-1.017533;4.967246;3.115307;0.249976;0.016519;0.299511;0.032585;0.007252;0.077035
31.52939;-1.030724;4.960339;3.117735;-1.031167;4.967615;3.113824;-1.035545;4.974573;3.108170;0.249959;0.021674;0.272784;-0.029654;0.015028;0.548040
31.54355;-1.043216;4.960637;3.119356;-1.047140;4.974964;3.107712;-1.042215;4.957885;3.097163;0.249909;0.032411;0.232040;-0.009160;0.002929;1.271556
31.56237;-1.055706;4.960915;3.121383;-1.053475;4.958356;3.102311;-1.043518;4.963879;3.092197;0.249857;0.040547;0.225407;0.102963;0.012543;1.672214
31.57840;-1.068193;4.961168;3.123799;-1.058111;4.964549;3.099332;-1.060319;4.952857;3.107332;0.249797;0.048319;0.292172;0.142694;0.011448;0.943474
31.59443;-1.080688;4.961390;3.125137;-1.072982;4.953296;3.106570;-1.069665;4.954253;3.116779;0.249938;0.026754;0.253394;-0.015241;0.013131;0.478884
31.61161;-1.093185;4.961596;3.125927;-1.081352;4.954561;3.113754;-1.085385;4.950410;3.117034;0.249978;0.015810;0.233813;-0.060486;0.013637;0.509553
31.62697;-1.105683;4.961791;3.126641;-1.096853;4.950675;3.119966;-1.111264;4.959232;3.125635;0.249982;0.014270;0.229424;0.058639;0.006140;0.057643
31.64554;-1.118181;4.961978;3.126969;-1.124810;4.959422;3.129452;-1.129986;4.959902;3.136191;0.249996;0.006570;0.270935;0.076355;0.011986;0.528368
31.66160;-1.130680;4.962161;3.126672;-1.141918;4.959979;3.134027;-1.147462;4.954991;3.126390;0.249997;-0.005951;0.238649;-0.043283;0.018249;0.016146
31.67872;-1.143178;4.962348;3.126883;-1.161613;4.955209;3.125999;-1.168975;4.970648;3.132115;0.249998;0.004225;0.283071;-0.007821;0.027100;0.299762
31.69628;-1.155677;4.962531;3.126992;-1.180411;4.970762;3.131049;-1.172905;4.970338;3.120993;0.250000;0.002180;0.228729;-0.021309;0.018914;0.343705
31.71129;-1.168174;4.962714;3.127763;-1.185292;4.970552;3.127714;-1.177815;4.970540;3.134305;0.249979;0.015419;0.247777;0.134419;0.012417;0.374819
31.72832;-1.180673;4.962887;3.127738;-1.190956;4.970634;3.134590;-1.199848;4.972456;3.126059;0.250000;-0.000503;0.262823;0.005702;0.021430;0.096183
31.74584;-1.193172;4.963060;3.128235;-1.211495;4.972630;3.127299;-1.208511;4.967722;3.116596;0.249991;0.009943;0.232972;0.024797;0.016032;0.666867
31.76180;-1.205669;4.963227;3.129224;-1.221516;4.968086;3.110551;-1.208132;4.954207;3.115963;0.249966;0.019781;0.260192;-0.120904;0.009350;0.759792
31.78135;-1.218167;4.963381;3.130037;-1.220534;4.954508;3.118678;-1.211232;4.955843;3.114136;0.249977;0.016264;0.248130;0.054307;0.010244;0.911062
31.80553;-1.230664;4.963526;3.130985;-1.224010;4.956207;3.112083;-1.215860;4.961183;3.108077;0.249969;0.018963;0.255679;-0.041053;0.014988;1.312568
31.82340;-1.243160;4.963658;3.132381;-1.228730;4.961597;3.110725;-1.225706;4.966335;3.127346;0.249932;0.027910;0.257528;0.052969;0.017658;0.288457
31.84044;-1.255659;4.963774;3.132700;-1.237396;4.966479;3.131161;-1.235811;4.962971;-3.134357;0.249996;0.006393;0.233823;0.076307;0.019864;0.924039
31.85682;-1.268157;4.963885;3.131770;-1.247684;4.962900;-3.136908;-1.253143;4.964271;-3.129666;0.249964;-0.020486;0.237463;-0.051001;0.015019;1.246130
31.87375;-1.280654;4.964008;3.130482;-1.264722;4.964137;-3.130422;-1.271311;4.969849;-3.123364;0.249942;-0.025754;0.231589;-0.015120;0.011018;1.680997
31.89227;-1.293149;4.964146;3.128903;-1.283873;4.969596;-3.119596;-1.291490;4.970027;-3.106688;0.249913;-0.031578;0.251287;0.075364;0.006111;2.726938
31.90931;-1.305636;4.964305;3.126324;-1.302066;4.969676;-3.110036;-1.305690;4.975126;-3.129970;0.249769;-0.051584;0.211644;-0.066960;0.010821;1.540726
31.92635;-1.318132;4.964496;3.124995;-1.316960;4.974999;-3.130659;-1.311648;4.967766;-3.125024;0.249958;-0.022026;0.225423;-0.013772;0.007262;1.900315
31.94339;-1.330627;4.964703;3.123476;-1.323213;4.967587;-3.127115;-1.327576;4.953342;-3.126601;0.249920;-0.030370;0.231326;-0.041823;0.011764;1.896941
31.96031;-1.343120;4.964929;3.121815;-1.340814;4.953157;-3.128714;-1.352418;4.955155;-3.126871;0.249904;-0.033235;0.264779;-0.042258;0.013491;1.976689
31.97534;-1.355613;4.965176;3.120194;-1.365364;4.954996;-3.131645;-1.371809;4.959123;-3.129912;0.249909;-0.032419;0.258932;-0.095479;0.017291;1.895315
31.99239;-1.368107;4.965444;3.118817;-1.383622;4.958997;-3.131967;-1.379797;4.958727;-3.132819;0.249934;-0.027536;0.236281;-0.041103;0.013483;1.807636
32.00842;-1.380601;4.965729;3.117607;-1.393452;4.958611;-3.133325;-1.387799;4.971074;3.139708;0.249949;-0.024208;0.273113;-0.010112;0.008966;1.266322
32.02695;-1.393097;4.966028;3.117239;-1.399707;4.971082;-3.141076;-1.392574;4.964463;-3.138718;0.249995;-0.007348;0.238156;0.048028;0.001650;1.560070
32.04547;-1.405592;4.966333;3.116476;-1.405025;4.964458;3.139561;-1.412366;4.961408;3.136289;0.249980;-0.015271;0.249026;-0.098133;0.008374;1.135236
32.06404;-1.418088;4.966647;3.116148;-1.425932;4.961486;3.135479;-1.407733;4.960166;3.139329;0.249996;-0.006544;0.271338;-0.016209;0.012215;1.328125
32.08030;-1.430584;4.966965;3.115619;-1.421344;4.960226;3.135070;-1.420060;4.968816;3.136684;0.249990;-0.010589;0.272206;-0.085172;0.010685;1.206958
32.09684;-1.443079;4.967289;3.115391;-1.431365;4.968867;3.137427;-1.454762;4.970269;-3.138464;0.249998;-0.004563;0.226097;0.014844;0.012057;1.680523
32.11223;-1.455574;4.967617;3.114700;-1.467228;4.970234;-3.139028;-1.468888;4.968932;3.130715;0.249983;-0.013818;0.249321;-0.011287;0.013379;0.917581
32.12925;-1.468070;4.967953;3.114825;-1.482591;4.969079;3.131040;-1.475619;4.961768;3.131074;0.249999;0.002496;0.274071;0.006505;0.009759;0.931037
32.14527;-1.480565;4.968287;3.114805;-1.487495;4.961904;3.129302;-1.476779;4.959764;3.127499;0.250000;-0.000395;0.237538;-0.035442;0.009327;0.727329
32.16142;-1.493061;4.968622;3.114965;-1.489740;4.959939;3.128680;-1.481706;4.948311;3.116063;0.249999;0.003208;0.259242;0.023606;0.023270;0.062863
32.17950;-1.505556;4.968955;3.115616;-1.493683;4.948628;3.114165;-1.510229;4.945869;3.109024;0.249985;0.013007;0.239627;-0.037951;0.023554;0.377702
32.19452;-1.518050;4.969280;3.116639;-1.521684;4.946225;3.111936;-1.522853;4.956143;3.093470;0.249964;0.020471;0.229211;0.058243;0.013987;1.327526
32.21119;-1.530538;4.969591;3.118770;-1.533937;4.956653;3.097669;-1.537013;4.963898;3.101357;0.249842;0.042613;0.221922;0.083984;0.008622;0.997689
32.22773;-1.543029;4.969876;3.120559;-1.550039;4.964390;3.106327;-1.552398;4.970194;3.102153;0.249889;0.035773;0.260707;0.099407;0.009375;1.054541
32.24275;-1.555520;4.970139;3.122406;-1.564140;4.970626;3.107469;-1.561820;4.972673;3.108641;0.249881;0.036953;0.234996;0.106320;0.006791;0.788675
32.25879;-1.568014;4.970379;3.123906;-1.573812;4.973063;3.109617;-1.573823;4.972559;3.093997;0.249922;0.030004;0.239960;0.019522;0.006204;1.713668
32.27682;-1.580502;4.970600;3.126282;-1.586265;4.973158;3.093013;-1.576406;4.988663;3.101075;0.249804;0.047504;0.249130;-0.019677;0.018522;1.444208
32.29719;-1.592992;4.970791;3.128514;-1.589734;4.989154;3.108506;-1.588178;4.991829;3.112173;0.249827;0.044647;0.266737;0.148611;0.021582;0.936263
32.31424;-1.605487;4.970954;3.130135;-1.599192;4.992135;3.115587;-1.597054;4.984619;3.111459;0.249909;0.032430;0.220355;0.068280;0.016057;1.070062
32.33328;-1.617982;4.971098;3.131672;-1.609353;4.984975;3.113956;-1.609605;4.972443;3.115347;0.249918;0.030736;0.246079;0.049930;0.008484;0.935355
32.34780;-1.630479;4.971222;3.132759;-1.622426;4.972803;3.111739;-1.633287;4.971236;3.120274;0.249959;0.021741;0.256532;-0.072161;0.002808;0.715363
32.36383;-1.642977;4.971332;3.133526;-1.644267;4.971462;3.121775;-1.632439;4.967940;3.128094;0.249980;0.015330;0.219653;0.030026;0.011071;0.311236
32.38135;-1.655477;4.971433;3.133765;-1.643079;4.968084;3.128035;-1.638188;4.981195;3.120345;0.249998;0.004775;0.212832;-0.001177;0.019854;0.768873
32.39893;-1.667975;4.971531;3.134704;-1.651569;4.981477;3.120735;-1.652717;4.981204;3.133982;0.249969;0.018785;0.267664;0.007800;0.018066;0.041351
32.41695;-1.680475;4.971617;3.134824;-1.667518;4.981329;3.132379;-1.663371;4.979754;3.118319;0.250000;0.002394;0.296027;-0.032068;0.018941;0.945654
32.43301;-1.692973;4.971701;3.135856;-1.676209;4.980059;3.117408;-1.681802;4.985517;3.099711;0.249963;0.020648;0.256820;-0.018210;0.017767;2.070928
32.44932;-1.705464;4.971773;3.138107;-1.691993;4.985935;3.101558;-1.703651;4.985310;3.090464;0.249824;0.045020;0.203984;0.036934;0.013658;2.729763
32.46435;-1.717950;4.971817;3.140907;-1.716738;4.985975;3.091284;-1.712993;4.979800;3.091644;0.249728;0.056007;0.262081;0.016400;0.009397;2.822598
32.48146;-1.730438;4.971825;-3.139650;-1.727315;4.980490;3.095245;-1.735651;4.977211;3.095491;0.249760;0.052564;0.286765;0.072021;0.007495;2.752751
32.49802;-1.742928;4.971801;-3.137303;-1.746843;4.977730;3.094920;-1.748621;4.979379;3.107947;0.249809;0.046945;0.224082;-0.011422;0.009478;2.173531
32.51860;-1.755424;4.971747;-3.135664;-1.760937;4.979793;3.108077;-1.748158;4.977435;3.121687;0.249907;0.032764;0.246459;0.002594;0.009227;1.480158
32.53713;-1.767922;4.971673;-3.134886;-1.762325;4.977729;3.119999;-1.751297;4.973824;3.137208;0.249979;0.015560;0.283396;-0.033761;0.016764;0.635440
32.55423;-1.780422;4.971589;-3.135107;-1.763947;4.973858;3.140600;-1.772260;4.968309;-3.121644;0.249998;-0.004407;0.253011;0.067823;0.008797;0.771374
32.57073;-1.792916;4.971508;-3.136577;-1.786074;4.968038;-3.122391;-1.788558;4.955029;-3.122090;0.249889;-0.035720;0.276343;-0.014940;0.017046;0.830044
32.58726;-1.805409;4.971446;-3.138587;-1.800120;4.954826;-3.125864;-1.807059;4.950662;-3.130575;0.249860;-0.040206;0.231282;-0.075477;0.020849;0.459070
32.60379;-1.817904;4.971408;-3.140176;-1.818972;4.950502;-3.125690;-1.818592;4.956669;-3.122964;0.249912;-0.031762;0.238282;0.097696;0.014755;0.986162
32.62073;-1.830398;4.971390;3.141075;-1.830182;4.956475;-3.126737;-1.833527;4.958392;-3.131989;0.249870;-0.038698;0.231831;-0.075461;0.013369;0.579903
32.63876;-1.842895;4.971397;3.139710;-1.846279;4.958278;-3.133271;-1.851681;4.973094;3.135250;0.249935;-0.027291;0.255063;-0.025638;0.008949;0.255581
32.65529;-1.855395;4.971420;3.139578;-1.863971;4.973178;3.134270;-1.853750;4.974305;3.135690;0.249999;-0.002643;0.245797;-0.019595;0.003320;0.222763
32.67152;-1.867895;4.971446;3.139442;-1.866419;4.974347;3.140788;-1.852167;4.960727;-3.138343;0.249999;-0.002717;0.253390;0.101958;0.019032;0.309413
32.68704;-1.880393;4.971472;3.138499;-1.865717;4.960717;3.139761;-1.871555;4.961848;3.125020;0.249969;-0.018871;0.271000;-0.101629;0.013066;0.772289
